Date,PM 2.5 [ug/m3],Mean,Median,Std,Min,Max,DayOfWeek,Month,DayOfYear,Trend,Seasonal,Resid
2022-08-27,11.357575,11.783719071428573,12.2647175,4.6887143576393395,3.447087,20.10218,5,8,239,8.681732934597749,3.3243003290216464,-0.6484582636193945
2022-08-28,13.879062,11.827779642857143,12.2647175,4.706541162753999,3.447087,20.10218,6,8,240,8.388578885609096,4.4661012377043985,1.0243818766865047
2022-08-29,7.366095,11.413082142857144,10.432122,4.833077757510325,3.447087,20.10218,0,8,241,8.188912610767892,1.1400697112306197,-1.9628873219985117
2022-08-30,3.991364,10.636839571428572,9.4159735,5.102305638802845,3.447087,20.10218,1,8,242,8.09551076638828,-0.3922825712470465,-3.7118641951412332
2022-08-31,5.51532,9.9616465,8.76297,5.110503588535108,3.447087,20.10218,2,8,243,8.100294104431539,-0.6046340213568606,-1.9803400830746778
2022-09-01,4.608211,9.029903071428572,7.7833784999999995,4.778786314318184,3.447087,20.10218,3,9,244,8.174168016146083,2.0199372385563237,-5.585894254702407
2022-09-02,5.551625,8.315841428571428,7.338781,4.466511930654926,3.447087,20.10218,4,9,245,8.281475102635067,-2.203773558537384,-0.526076544097684
2022-09-03,4.39062,7.193587142857143,6.785326,3.0153925059548206,3.447087,13.879062,5,9,246,8.392825574980343,-3.8511393828861578,-0.15106619209418426
2022-09-04,8.019232,7.244141785714285,6.81264,3.0234431277448084,3.447087,13.879062,6,9,247,8.506073947805051,-0.5952681303427001,0.10842618253765046
2022-09-05,6.83992,7.4864869999999994,7.1030075,2.8251513488811497,3.991364,13.879062,0,9,248,8.626776800754815,-2.5548486320267774,0.7679918312719636
2022-09-06,10.141804,7.5318537857142855,7.1030075,2.8649070450355345,3.991364,13.879062,1,9,249,8.752774937531866,-0.6092589880504613,1.998288050518596
2022-09-07,12.373251,7.968572785714286,7.6926635,3.111384965622633,3.991364,13.879062,2,9,250,8.873126215897482,0.41358949289029157,3.0865352912122255
2022-09-08,15.185326,8.387147642857142,7.6926635,3.654684269420191,3.991364,15.185326,3,9,251,8.973621959443975,1.9661119068206963,4.245592133735329
2022-09-09,13.352879,8.755163142857143,7.6926635,3.886514532228199,3.991364,15.185326,4,9,252,9.0424778947356,3.2029411813319566,1.1074599239324439
2022-09-10,10.994394,8.729221642857143,7.6926635,3.8689804224144733,3.991364,15.185326,5,9,253,9.07335662282353,0.010848806261728072,1.910188570914741
2022-09-11,7.674305,8.286024714285714,7.5202,3.5781300207675275,3.991364,15.185326,6,9,254,9.064619615481975,-1.891936700605639,0.5016220851236639
2022-09-12,6.477083,8.222523857142857,7.2571125,3.603510406151827,3.991364,15.185326,0,9,255,9.02738346811849,-1.424419282634236,-1.1258811854842534
2022-09-13,12.191958,8.808280571428572,7.8467685000000005,3.52855249135622,4.39062,15.185326,1,9,256,8.986738973841467,4.321087939862219,-1.115868913703686
2022-09-14,8.599575,9.0285845,8.3094035,3.4011239103100626,4.39062,15.185326,2,9,257,8.978500750598874,1.9946938641038225,-2.3736196147026973
2022-09-15,8.254867,9.28905992857143,8.427221,3.168212826700786,4.39062,15.185326,3,9,258,9.034186721171725,-1.256324686215649,0.47700496504392476
2022-09-16,8.019232,9.465317571428573,8.427221,3.0089296746145022,4.39062,15.185326,4,9,259,9.165505514294496,-1.0955278239673876,-0.050745690327108406
2022-09-17,6.132153,9.589712785714285,8.427221,2.812586319716421,6.132153,15.185326,5,9,260,9.36981969332534,-2.20921893810648,-1.0284477552188598
2022-09-18,4.971162,9.3719935,8.427221,3.051346755814359,4.971162,15.185326,6,9,261,9.641339175418903,0.26760708222175034,-4.937784257640653
2022-09-19,6.458718,9.344764785714286,8.427221,3.0772705138957583,4.971162,15.185326,0,9,262,9.975800164213211,0.8305130080600189,-4.3475951722732304
2022-09-20,4.717084,8.957284785714284,8.1370495,3.302480501820498,4.717084,15.185326,1,9,263,10.361793137971443,-1.2789261251815522,-4.3657830127898904
2022-09-21,9.488768,8.751250285714287,8.1370495,3.1598716290992415,4.717084,15.185326,2,9,264,10.772103380559388,-1.1004829200112807,-0.18285246054810678
2022-09-22,8.636096,8.283448142857143,8.1370495,2.5623672895513363,4.717084,13.352879,3,9,265,11.172689787568336,-2.145740633804782,-0.3908531537635529
2022-09-23,10.595527,8.086494428571429,8.1370495,2.2267248863541598,4.717084,12.191958,4,9,266,11.542035361659309,-1.7120781382001995,0.7655697765408913
2022-09-24,12.772504,8.213502285714286,8.1370495,2.445323955237483,4.717084,12.772504,5,9,267,11.868840366571268,-1.386264988079851,2.289928621508583
2022-09-25,25.508492,9.487372785714285,8.427221,5.217149317338714,4.717084,25.508492,6,9,268,12.151402124522644,6.242642281379815,7.114447594097541
2022-09-26,22.133928,10.605718857142858,8.6178355,6.121878508140272,4.717084,25.508492,0,9,269,12.40033578534891,6.329897783238017,3.403694431413074
2022-09-27,12.863031,10.653652642857143,8.6178355,6.137860379594608,4.717084,25.508492,1,9,270,12.633435033940533,-2.043356586878879,2.272952552938346
2022-09-28,10.649685,10.800089071428571,9.062432000000001,6.109474738248718,4.717084,25.508492,2,9,271,12.849411065870408,-2.7625359799821,0.5628099141116927
2022-09-29,11.339103,11.020391642857144,10.0421475,6.066089704918295,4.717084,25.508492,3,9,272,13.02821515883465,-2.7577855336845762,1.0686733748499258
2022-09-30,19.068077,11.809594857142857,10.622606000000001,6.3573414401293515,4.717084,25.508492,4,9,273,13.153643319984024,2.390269896312416,3.5241637837035604
2022-10-01,17.290366,12.606610071428573,10.994394,6.289903467382739,4.717084,25.508492,5,10,274,13.228243152784255,2.3653533034181313,1.6967695437976111
2022-10-02,10.486478,13.000561214285714,10.994394,5.937751716991839,4.717084,25.508492,6,10,275,13.279472772782956,0.06597053026202072,-2.858965303044977
2022-10-03,6.658418,13.014825499999999,10.994394,5.921043698386752,4.717084,25.508492,0,10,276,13.350508186096102,-0.9884987495805402,-5.703591436515561
2022-10-04,7.51124,13.21440807142857,10.994394,5.661225300451963,6.658418,25.508492,1,10,277,13.47478223282392,-2.998381541364891,-2.9651606914590296
2022-10-05,10.287133,13.271434142857142,10.994394,5.624713001325649,6.658418,25.508492,2,10,278,13.661835336884995,-0.5768096455272468,-2.797892691357747
2022-10-06,10.214264,13.384160428571429,10.994394,5.53984296557181,6.658418,25.508492,3,10,279,13.918641576673258,-0.35002259214534315,-3.354354984527914
2022-10-07,12.953744,13.552604500000001,12.0558035,5.484101043448494,6.658418,25.508492,4,10,280,14.242867561040507,0.8579394003602927,-2.147062961400799
2022-10-08,22.696348,14.2614505,12.101067,5.993231737625467,6.658418,25.508492,5,10,281,14.605359504671464,3.3490863272522002,4.741902168076335
2022-10-09,8.436292,13.042007642857142,10.994394,5.2150868662515375,6.658418,22.696348,6,10,282,14.96144217839164,-3.749921919630203,-2.7752282587614356
2022-10-10,10.250828,12.193214785714286,10.5680815,4.545531033634089,6.658418,22.696348,0,10,283,15.29570690349063,-1.7958867712473559,-3.2489921322432753
2022-10-11,11.88338,12.123239714285713,10.5680815,4.541965633404145,6.658418,22.696348,1,10,284,15.621705425933282,-2.7748417400572145,-0.9634836858760671
2022-10-12,20.211367,12.806217,10.9127905,4.999222258511936,6.658418,22.696348,2,10,285,15.949336713658846,2.935180043393407,1.3268502429477476
2022-10-13,21.988668,13.566900214285713,11.184929,5.539806571279403,6.658418,22.696348,3,10,286,16.26897536013394,1.8014888490260588,3.9182037908400034
2022-10-14,26.543101,14.1008305,11.184929,6.403668648738814,6.658418,26.543101,4,10,287,16.54878537525583,1.0433775524696007,8.950938072274571
